city_id,city_name,country,latitude,longitude,weather_date,temp,humidity,cloudiness,wind_speed
709584.0,Druzhba,UA,52.04,33.95,07/18/20,55.26,90.0,0.0,4.52
2132606.0,Samarai,PG,-10.62,150.67,07/18/20,77.0,85.0,100.0,16.15
1606030.0,Surin,TH,14.88,103.49,07/18/20,82.4,83.0,20.0,5.82
3992619.0,Piedras Negras,MX,28.7,-100.52,07/18/20,77.0,81.0,56.0,5.99
2070998.0,Geraldton,AU,-28.77,114.6,07/18/20,57.2,87.0,90.0,3.36
3372707.0,Ribeira Grande,PT,38.52,-28.7,07/18/20,68.81,77.0,12.0,8.57
189280.0,Lodwar,KE,3.12,35.6,07/18/20,76.68,61.0,100.0,10.76
5870133.0,Nome,US,64.5,-165.41,07/18/20,56.89,76.0,1.0,21.92
3670745.0,Riohacha,CO,11.54,-72.91,07/18/20,80.92,77.0,9.0,11.03
3372472.0,Vila Franca do Campo,PT,37.72,-25.43,07/18/20,68.0,68.0,40.0,5.82
3860259.0,Córdoba,AR,-31.41,-64.18,07/18/20,51.51,100.0,90.0,3.36
157960.0,Kibondo,TZ,-3.59,30.72,07/18/20,57.56,62.0,89.0,5.17
1528121.0,Karakol,KG,42.49,78.39,07/18/20,69.6,40.0,100.0,7.38
,,,,,,,,,
286245.0,Sur,OM,22.57,59.53,07/18/20,85.39,80.0,77.0,12.15
,,,,,,,,,
1789647.0,Xichang,CN,27.9,102.26,07/18/20,72.18,74.0,99.0,1.63
3573061.0,Saint George,BM,32.38,-64.68,07/18/20,78.89,74.0,20.0,3.36
5379533.0,Orange Cove,US,36.62,-119.31,07/18/20,94.84,41.0,1.0,3.27
3985168.0,San Patricio,MX,19.22,-104.7,07/18/20,82.4,74.0,40.0,11.41
,,,,,,,,,
2654728.0,Bridlington,GB,54.08,-0.19,07/18/20,55.02,76.0,87.0,4.7
,,,,,,,,,
583345.0,Aleksandrov Gay,RU,50.15,48.57,07/18/20,68.7,68.0,0.0,8.1
304382.0,Midyat,TR,37.42,41.34,07/18/20,68.0,68.0,0.0,3.36
1521762.0,Kurchum,KZ,48.57,83.65,07/18/20,85.6,31.0,76.0,6.17
1861280.0,Itoman,JP,26.12,127.67,07/18/20,84.63,83.0,40.0,10.29
1640344.0,Kendari,ID,-3.94,122.5,07/18/20,85.46,63.0,8.0,2.68
1726449.0,Basco,PH,20.45,121.97,07/18/20,84.99,79.0,66.0,13.85
5592562.0,Emmett,US,43.87,-116.5,07/18/20,83.41,25.0,0.0,4.18
144616.0,Ahar,IR,38.48,47.07,07/18/20,72.73,48.0,2.0,3.13
1856392.0,Muroto-misakicho,JP,33.28,134.15,07/18/20,80.6,78.0,75.0,6.93
1716397.0,Cuyo,PH,10.85,121.01,07/18/20,84.99,67.0,100.0,6.55
3465228.0,Coxim,BR,-18.51,-54.76,07/18/20,70.72,41.0,0.0,5.1
1489656.0,Teya,RU,60.38,92.63,07/18/20,64.4,45.0,2.0,5.75
,,,,,,,,,
1649150.0,Bengkulu,ID,-3.8,102.27,07/18/20,84.54,64.0,93.0,0.16
2181997.0,Takaka,NZ,-40.85,172.8,07/18/20,57.0,76.0,100.0,7.0
7601762.0,Bairiki Village,KI,1.33,172.98,07/18/20,87.8,66.0,0.0,10.29
104515.0,Makkah al Mukarramah,SA,21.43,39.83,07/18/20,81.63,25.0,36.0,6.26
4034188.0,Moerai,PF,-22.43,-151.33,07/18/20,68.85,64.0,96.0,14.83
3183284.0,Alghero,IT,40.56,8.32,07/18/20,65.62,88.0,0.0,3.36
2029947.0,Mörön,MN,47.38,110.32,07/18/20,61.7,52.0,68.0,5.46
1282256.0,Hithadhoo,MV,-0.6,73.08,07/18/20,82.29,80.0,100.0,13.2
2067089.0,Maningrida,AU,-12.07,134.27,07/18/20,81.5,49.0,0.0,12.26
5526337.0,Midland,US,32.0,-102.08,07/18/20,91.56,29.0,1.0,17.22
1507116.0,Dudinka,RU,69.41,86.18,07/18/20,55.4,76.0,64.0,6.71
,,,,,,,,,
2367568.0,Bassar,TG,9.25,0.78,07/18/20,66.99,100.0,92.0,2.98
4017743.0,Badiraguato,MX,25.37,-107.52,07/18/20,84.02,70.0,75.0,9.17
3347719.0,Luena,AO,-11.78,19.92,07/18/20,44.01,82.0,0.0,5.39
3027235.0,Champagnole,FR,46.74,5.91,07/18/20,54.95,58.0,0.0,1.99
3662489.0,Santa Isabel Rio Negro,BR,-0.41,-65.02,07/18/20,72.93,95.0,54.0,0.69
584471.0,Abdulino,RU,53.7,53.67,07/18/20,67.96,93.0,49.0,5.19
3353715.0,Outjo,NA,-20.12,16.15,07/18/20,48.56,48.0,0.0,14.99
2112444.0,Kamaishi,JP,39.27,141.88,07/18/20,80.6,69.0,75.0,1.12
3833883.0,Trelew,AR,-43.25,-65.31,07/18/20,44.74,82.0,100.0,11.59
3408368.0,Acaraú,BR,-2.89,-40.12,07/18/20,77.83,77.0,3.0,13.89
,,,,,,,,,
352733.0,Marsá Maţrūḩ,EG,31.35,27.25,07/18/20,69.8,88.0,40.0,8.39
,,,,,,,,,
2156927.0,Moree,AU,-29.47,149.85,07/18/20,68.0,42.0,0.0,8.05
53372.0,Oodweyne,SO,9.41,45.06,07/18/20,69.15,59.0,60.0,24.09
893549.0,Chipinge,ZW,-20.19,32.62,07/18/20,44.98,100.0,20.0,2.57
986717.0,Kruisfontein,ZA,-34.0,24.73,07/18/20,48.87,81.0,0.0,4.43
554549.0,Kadom,RU,54.56,42.47,07/18/20,57.67,93.0,100.0,5.99
161901.0,Kaka,TM,37.35,59.61,07/18/20,91.13,15.0,0.0,7.11
211647.0,Lodja,CD,-3.48,23.43,07/18/20,67.12,56.0,97.0,0.31
2012956.0,Yerbogachën,RU,61.28,108.01,07/18/20,59.27,64.0,30.0,5.57
1257936.0,Rusera,IN,25.75,86.03,07/18/20,88.81,67.0,100.0,4.85
2184707.0,Wanaka,NZ,-44.7,169.15,07/18/20,39.99,81.0,0.0,1.9
3203227.0,Bronzani Majdan,BA,44.79,16.93,07/18/20,59.0,93.0,40.0,3.36
3422683.0,Kangaatsiaq,GL,68.31,-53.46,07/18/20,47.93,70.0,100.0,3.13
523392.0,Naryan-Mar,RU,67.67,53.09,07/18/20,54.14,75.0,1.0,7.7
